Screenshot-NIKKE(WIFI)-20250526215457_group3_Power.png	8 4 5 9 1
Screenshot-NIKKE(WIFI)-20250526215457_group3_Ranking.png	9 0 7
Screenshot-NIKKE(WIFI)-20250526215457_group3_CommanderLevel.png	3 5 8
Screenshot-NIKKE(WIFI)-20250526215457_group3_SynchroLevel.png	9 6 0
Screenshot-NIKKE(WIFI)-20250526215503_group1_Power.png	7 3 0 6 4 1
Screenshot-NIKKE(WIFI)-20250526215503_group1_Ranking.png	1 1 2 2
Screenshot-NIKKE(WIFI)-20250526215503_group1_CommanderLevel.png	4 7 7
Screenshot-NIKKE(WIFI)-20250526215503_group1_SynchroLevel.png	3 8 9
Screenshot-NIKKE(WIFI)-20250526215503_group2_Power.png	5 6 6 5 4 4
Screenshot-NIKKE(WIFI)-20250526215503_group2_Ranking.png	1 0 3 8
Screenshot-NIKKE(WIFI)-20250526215503_group2_CommanderLevel.png	4 6 2
Screenshot-NIKKE(WIFI)-20250526215503_group2_SynchroLevel.png	3 4 0
Screenshot-NIKKE(WIFI)-20250526215503_group3_Power.png	5 6 9 5 7 9
Screenshot-NIKKE(WIFI)-20250526215503_group3_Ranking.png	9 5 7
Screenshot-NIKKE(WIFI)-20250526215503_group3_CommanderLevel.png	4 7 5
Screenshot-NIKKE(WIFI)-20250526215503_group3_SynchroLevel.png	4 1 5
Screenshot-NIKKE(WIFI)-20250526215506_group1_Power.png	1 2 3 6 2 1 4
Screenshot-NIKKE(WIFI)-20250526215506_group1_Ranking.png	1 1 5 8
Screenshot-NIKKE(WIFI)-20250526215506_group1_CommanderLevel.png	6 4 9
Screenshot-NIKKE(WIFI)-20250526215506_group1_SynchroLevel.png	5 1 5
Screenshot-NIKKE(WIFI)-20250526215506_group2_Power.png	8 8 9 8 4 2
Screenshot-NIKKE(WIFI)-20250526215506_group2_Ranking.png	1 0 3 0
Screenshot-NIKKE(WIFI)-20250526215506_group2_CommanderLevel.png	5 7 2
Screenshot-NIKKE(WIFI)-20250526215506_group2_SynchroLevel.png	4 6 9
Screenshot-NIKKE(WIFI)-20250526215506_group3_Power.png	4 4 5 4 1 5
Screenshot-NIKKE(WIFI)-20250526215506_group3_Ranking.png	9 2 9
Screenshot-NIKKE(WIFI)-20250526215506_group3_CommanderLevel.png	3 8 8
Screenshot-NIKKE(WIFI)-20250526215506_group3_SynchroLevel.png	3 5 4
Screenshot-NIKKE(WIFI)-20250526215511_group1_Power.png	6 7 7 3 5 5
Screenshot-NIKKE(WIFI)-20250526215511_group1_Ranking.png	1 1 2 3
Screenshot-NIKKE(WIFI)-20250526215511_group1_CommanderLevel.png	5 5 9
Screenshot-NIKKE(WIFI)-20250526215511_group1_SynchroLevel.png	4 3 0
Screenshot-NIKKE(WIFI)-20250526215511_group2_Power.png	8 8 9 8 4 2
Screenshot-NIKKE(WIFI)-20250526215511_group2_Ranking.png	1 0 3 0
Screenshot-NIKKE(WIFI)-20250526215511_group2_CommanderLevel.png	5 7 2
Screenshot-NIKKE(WIFI)-20250526215511_group2_SynchroLevel.png	4 6 9
Screenshot-NIKKE(WIFI)-20250526215511_group3_Power.png	5 6 5 9 0 6
Screenshot-NIKKE(WIFI)-20250526215511_group3_Ranking.png	9 0 3
Screenshot-NIKKE(WIFI)-20250526215511_group3_CommanderLevel.png	5 7 7
Screenshot-NIKKE(WIFI)-20250526215511_group3_SynchroLevel.png	1 4
Screenshot-NIKKE(WIFI)-20250526215516_group1_Power.png	5 7 9 9 7 6
Screenshot-NIKKE(WIFI)-20250526215516_group1_Ranking.png	1 1 7 4
Screenshot-NIKKE(WIFI)-20250526215516_group1_CommanderLevel.png	5 9 6
Screenshot-NIKKE(WIFI)-20250526215516_group1_SynchroLevel.png	4 5 5
Screenshot-NIKKE(WIFI)-20250526215516_group2_Power.png	7 1 1 8 0 7
Screenshot-NIKKE(WIFI)-20250526215516_group2_Ranking.png	1 0 6 6
Screenshot-NIKKE(WIFI)-20250526215516_group2_CommanderLevel.png	4 7 7
Screenshot-NIKKE(WIFI)-20250526215516_group2_SynchroLevel.png	3 9 7
Screenshot-NIKKE(WIFI)-20250526215516_group3_Power.png	6 0 0 2 4 7
Screenshot-NIKKE(WIFI)-20250526215516_group3_Ranking.png	8 8 5
Screenshot-NIKKE(WIFI)-20250526215516_group3_CommanderLevel.png	4 9 4
Screenshot-NIKKE(WIFI)-20250526215516_group3_SynchroLevel.png	3 6 2
Screenshot-NIKKE(WIFI)-20250526215522_group1_Power.png	7 3 0 6 4 1
Screenshot-NIKKE(WIFI)-20250526215522_group1_Ranking.png	1 1 2 2
Screenshot-NIKKE(WIFI)-20250526215522_group1_CommanderLevel.png	4 7 7
Screenshot-NIKKE(WIFI)-20250526215522_group1_SynchroLevel.png	3 8 9
Screenshot-NIKKE(WIFI)-20250526215522_group2_Power.png	8 8 9 8 4 2
Screenshot-NIKKE(WIFI)-20250526215522_group2_Ranking.png	1 0 3 0
Screenshot-NIKKE(WIFI)-20250526215522_group2_CommanderLevel.png	5 7 2
Screenshot-NIKKE(WIFI)-20250526215522_group2_SynchroLevel.png	4 6 9
Screenshot-NIKKE(WIFI)-20250526215522_group3_Power.png	3 1 8 0 9 8
Screenshot-NIKKE(WIFI)-20250526215522_group3_Ranking.png	8 9 1
Screenshot-NIKKE(WIFI)-20250526215522_group3_CommanderLevel.png	3 6 9
Screenshot-NIKKE(WIFI)-20250526215522_group3_SynchroLevel.png	3 0 0
Screenshot-NIKKE(WIFI)-20250526215526_group1_Power.png	1 2 7 7 4 3 9
Screenshot-NIKKE(WIFI)-20250526215526_group1_Ranking.png	1 2 1 2
Screenshot-NIKKE(WIFI)-20250526215526_group1_CommanderLevel.png	6 6 4
Screenshot-NIKKE(WIFI)-20250526215526_group1_SynchroLevel.png	5 4 3
Screenshot-NIKKE(WIFI)-20250526215526_group2_Power.png	6 0 1 2 8 2
Screenshot-NIKKE(WIFI)-20250526215526_group2_Ranking.png	1 0 7 5
Screenshot-NIKKE(WIFI)-20250526215526_group2_CommanderLevel.png	4 7 4
Screenshot-NIKKE(WIFI)-20250526215526_group2_SynchroLevel.png	3 5 8
Screenshot-NIKKE(WIFI)-20250526215526_group3_Power.png	1 4 4 6 9 9
Screenshot-NIKKE(WIFI)-20250526215526_group3_Ranking.png	8 8 2
Screenshot-NIKKE(WIFI)-20250526215526_group3_CommanderLevel.png	3 7 8
Screenshot-NIKKE(WIFI)-20250526215526_group3_SynchroLevel.png	2 2 7
Screenshot-NIKKE(WIFI)-20250526215531_group1_Power.png	8 5 5 2 1 4
Screenshot-NIKKE(WIFI)-20250526215531_group1_Ranking.png	1 2 1 6
Screenshot-NIKKE(WIFI)-20250526215531_group1_CommanderLevel.png	5 1 1
Screenshot-NIKKE(WIFI)-20250526215531_group1_SynchroLevel.png	4 3 3
Screenshot-NIKKE(WIFI)-20250526215531_group2_Power.png	5 1 7 9 1 5
Screenshot-NIKKE(WIFI)-20250526215531_group2_Ranking.png	1 0 4 8
Screenshot-NIKKE(WIFI)-20250526215531_group2_CommanderLevel.png	4 7 8
Screenshot-NIKKE(WIFI)-20250526215531_group2_SynchroLevel.png	3 9 6
Screenshot-NIKKE(WIFI)-20250526215531_group3_Power.png	4 4 5 4 1 5
Screenshot-NIKKE(WIFI)-20250526215531_group3_Ranking.png	9 2 9
Screenshot-NIKKE(WIFI)-20250526215531_group3_CommanderLevel.png	3 8 8
Screenshot-NIKKE(WIFI)-20250526215531_group3_SynchroLevel.png	3 5 4
Screenshot-NIKKE(WIFI)-20250526215536_group1_Power.png	1 2 7 7 4 3 9
Screenshot-NIKKE(WIFI)-20250526215536_group1_Ranking.png	1 2 1 2
Screenshot-NIKKE(WIFI)-20250526215536_group1_CommanderLevel.png	6 6 4
Screenshot-NIKKE(WIFI)-20250526215536_group1_SynchroLevel.png	5 4 3
Screenshot-NIKKE(WIFI)-20250526215536_group2_Power.png	9 6 4 0 3 7
Screenshot-NIKKE(WIFI)-20250526215536_group2_Ranking.png	1 0 6 3
Screenshot-NIKKE(WIFI)-20250526215536_group2_CommanderLevel.png	5 8 2
Screenshot-NIKKE(WIFI)-20250526215536_group2_SynchroLevel.png	4 4 8
Screenshot-NIKKE(WIFI)-20250526215536_group3_Power.png	8 4 5 9 1
Screenshot-NIKKE(WIFI)-20250526215536_group3_Ranking.png	9 0 7
Screenshot-NIKKE(WIFI)-20250526215536_group3_CommanderLevel.png	3 5 8
Screenshot-NIKKE(WIFI)-20250526215536_group3_SynchroLevel.png	9 6 0
Screenshot-NIKKE(WIFI)-20250526215540_group1_Power.png	1 2 3 6 2 1 4
Screenshot-NIKKE(WIFI)-20250526215540_group1_Ranking.png	1 1 5 8
Screenshot-NIKKE(WIFI)-20250526215540_group1_CommanderLevel.png	6 4 9
Screenshot-NIKKE(WIFI)-20250526215540_group1_SynchroLevel.png	5 1 5
Screenshot-NIKKE(WIFI)-20250526215540_group2_Power.png	3 7 9 9 0 0
Screenshot-NIKKE(WIFI)-20250526215540_group2_Ranking.png	1 0 1 9
Screenshot-NIKKE(WIFI)-20250526215540_group2_CommanderLevel.png	4 9 8
Screenshot-NIKKE(WIFI)-20250526215540_group2_SynchroLevel.png	3 8 7
Screenshot-NIKKE(WIFI)-20250526215540_group3_Power.png	3 8 5 9 9 5
Screenshot-NIKKE(WIFI)-20250526215540_group3_Ranking.png	8 9 0
Screenshot-NIKKE(WIFI)-20250526215540_group3_CommanderLevel.png	5 0 2
Screenshot-NIKKE(WIFI)-20250526215540_group3_SynchroLevel.png	3 6 5
Screenshot-NIKKE(WIFI)-20250526215553_group1_Power.png	7 5 4 0 9 5
Screenshot-NIKKE(WIFI)-20250526215553_group1_Ranking.png	1 1 0 6
Screenshot-NIKKE(WIFI)-20250526215553_group1_CommanderLevel.png	5 7 7
Screenshot-NIKKE(WIFI)-20250526215553_group1_SynchroLevel.png	4 2 0
Screenshot-NIKKE(WIFI)-20250526215553_group2_Power.png	3 4 9 3 1 3
Screenshot-NIKKE(WIFI)-20250526215553_group2_Ranking.png	1 0 2 9
Screenshot-NIKKE(WIFI)-20250526215553_group2_CommanderLevel.png	4 2 3
Screenshot-NIKKE(WIFI)-20250526215553_group2_SynchroLevel.png	2 9 7
Screenshot-NIKKE(WIFI)-20250526215553_group3_Power.png	4 4 5 4 1 5
Screenshot-NIKKE(WIFI)-20250526215553_group3_Ranking.png	9 2 9
Screenshot-NIKKE(WIFI)-20250526215553_group3_CommanderLevel.png	3 8 8
Screenshot-NIKKE(WIFI)-20250526215553_group3_SynchroLevel.png	3 5 4
Screenshot-NIKKE(WIFI)-20250526215558_group1_Power.png	8 5 5 2 1 4
Screenshot-NIKKE(WIFI)-20250526215558_group1_Ranking.png	1 2 1 6
Screenshot-NIKKE(WIFI)-20250526215558_group1_CommanderLevel.png	5 1 1
Screenshot-NIKKE(WIFI)-20250526215558_group1_SynchroLevel.png	4 3 3
Screenshot-NIKKE(WIFI)-20250526215558_group2_Power.png	5 1 7 9 1 5
Screenshot-NIKKE(WIFI)-20250526215558_group2_Ranking.png	1 0 4 8
Screenshot-NIKKE(WIFI)-20250526215558_group2_CommanderLevel.png	4 7 8
Screenshot-NIKKE(WIFI)-20250526215558_group2_SynchroLevel.png	3 9 6
Screenshot-NIKKE(WIFI)-20250526215558_group3_Power.png	3 3 0 9 6 1
Screenshot-NIKKE(WIFI)-20250526215558_group3_Ranking.png	9 4 5
Screenshot-NIKKE(WIFI)-20250526215558_group3_CommanderLevel.png	3 7 3
Screenshot-NIKKE(WIFI)-20250526215558_group3_SynchroLevel.png	2 4 8
